# longitude latitude
 -70.5000  +19.4167
 -71.6333  +19.4833
 -69.8864  +18.4700
 -69.6667  +18.6167
 -72.4167  -13.5667
 -74.2875  +10.9972
 -76.9667  -12.0333
 -76.9667  -12.1333
 -71.4492  +10.4694
 -70.2333  +9.6333
 -67.9833  +7.5000
 -66.2881  +10.1133
 -68.2667  +12.1500
 -63.0961  +10.3089
 -62.7333  +8.9833
 -61.5000  +10.1333
 -61.4333  +10.2500
 -61.3333  +10.6333
 -61.5167  +10.6667
 -61.7500  +12.0500
 -60.8833  +13.9000
 -61.0567  +14.8329
 -61.3833  +15.2833
 -61.2333  +15.9000
 -61.7167  +16.0000
 -61.5833  +16.2500
 -62.9833  +17.4667
 -63.0000  +18.2500
 -57.5167  -16.5333
 -55.9829  -15.4543
 -59.6167  +13.2167
 -59.6167  +13.1000
 -54.9344  -10.1693
 -55.1500  +5.8167
 -57.0000  -0.9833
 -50.7914  +1.7433
 -49.6730  -3.7680
 -48.6122  -0.4862
 -43.5087  -7.0888
 -45.7438  -8.4719
 -45.5202  -9.7274
 -45.4770  -9.9228
 -45.4500  -10.9167
 -43.0833  -10.9833
 -42.3696  -9.5411
 -40.9708  -10.1871
 -39.7109  -10.3403
 -39.4847  -11.4339
 -39.1000  -12.0500
 -38.1167  -12.6667
 -39.7915  -14.9031
 -41.3374  -17.6791
 -42.6064  -16.9078
 -43.7099  -16.3278
 -44.6592  -16.0717
 -42.7661  -18.1678
 -41.0500  -19.2500
 -41.2833  -20.1500
 -42.5167  -20.7667
 -42.1703  -21.7633
 -43.7667  -21.0667
 -45.2824  -22.0085
 -46.5895  -22.7817
 -47.0210  -23.6880
 -49.7167  -24.7833
 -49.6774  -25.5215
 -49.1188  -26.8899
 -51.8167  -30.8500
 -54.6667  -30.9833
 -54.6333  -28.2833
 -51.9833  -22.6167
 -50.5167  -22.0667
 -50.3667  -21.8667
 -48.3833  -19.2333
 -49.4418  -18.3295
 -48.3878  -13.4268
 -36.5217  -8.2919
 -37.5667  -5.7833
 -17.4542  +14.6928
 -16.7201  +28.0501
 -16.3333  +28.5333
 -15.5118  +28.1001
 -17.8667  +28.5667
 -8.2354  +37.1011
 -8.3797  +37.9997
 -8.7861  +38.3806
 -9.1927  +38.8390
 -8.3881  +39.4918
 -8.3476  +39.4973
 -8.4954  +39.7765
 -8.5366  +39.9387
 -8.7510  +39.9790
 -8.4456  +40.2907
 -8.1019  +40.5315
 -8.3207  +40.8004
 -8.4673  +40.8204
 -8.3747  +40.9727
 -8.3491  +41.0522
 -8.3000  +41.0500
 -7.9983  +41.0970
 -8.3089  +41.3821
 -8.7364  +41.3135
 -7.6685  +41.4770
 -7.4402  +41.5881
 -7.4675  +41.2292
 -7.5555  +40.7054
 -6.6378  +40.0613
 -5.9062  +40.5068
 -5.5833  +40.3167
 -5.4789  +40.4762
 -5.7935  +41.0394
 -5.6641  +41.3920
 -5.7167  +42.1000
 -5.9836  +42.0894
 -6.3194  +42.9393
 -7.0159  +42.8829
 -7.5667  +43.0000
 -7.2590  +42.4830
 -7.9500  +42.3167
 -8.3833  +42.1167
 -8.6167  +42.2000
 -8.7500  +42.8667
 -5.8643  +43.5787
 -5.7073  +43.3024
 -5.5735  +43.2599
 -3.2500  +43.1167
 -3.0257  +42.7754
 -2.2667  +42.6167
 -1.6716  +42.7177
 -1.7500  +43.0833
 -1.0572  +43.3844
 -0.6455  +43.6642
 -0.3923  +43.8899
 -0.1531  +43.9028
 +0.0431  +43.8000
 -0.2500  +43.5167
 -0.4500  +43.1333
 -0.7533  +42.7565
 -0.9500  +42.8333
 +0.2072  +42.4645
 +0.2039  +42.3204
 -0.0423  +41.7159
 -0.8114  +41.0331
 -0.5667  +40.2667
 -0.5310  +39.7416
 -0.4167  +39.5167
 -0.7872  +39.1321
 -1.3667  +39.2000
 -0.4333  +38.6167
 -0.1268  +38.7731
 -0.1090  +38.7549
 -0.7965  +38.0864
 -3.0127  +37.0084
 -3.6217  +37.9485
 -4.2146  +37.9454
 -5.6341  +37.0795
 -5.9889  +37.6758
 -6.6820  +37.9488
 -7.6528  +38.1713
 -7.1628  +38.8815
 -4.9000  +39.4333
 -4.9180  +39.9629
 -4.0915  +40.2044
 -3.6597  +40.3924
 -3.4100  +40.5904
 -3.5580  +40.8857
 -3.6949  +41.1815
 -4.0500  +41.1333
 -4.3095  +40.9918
 -4.4173  +41.2576
 -2.7443  +40.8482
 -2.9497  +40.1657
 -3.1910  +40.2077
 -2.8847  +39.9209
 +1.8119  +41.2351
 +2.0366  +41.3436
 +1.8833  +41.4934
 +3.1078  +42.0112
 +2.1238  +42.7379
 +1.9661  +42.9520
 +1.5350  +42.8770
 +1.0382  +42.9313
 +0.9667  +42.9370
 +0.8994  +43.0848
 +0.7544  +43.0162
 +1.0379  +43.3426
 +1.2805  +43.2004
 +1.3519  +43.4798
 +1.3000  +44.0167
 +0.7838  +44.0607
 +0.5224  +44.3800
 +0.2419  +44.3743
 +0.0500  +44.3333
 +0.4749  +44.6138
 +0.6716  +44.6189
 +0.8167  +44.8167
 +0.7833  +44.8667
 +0.4157  +44.9979
 +0.4167  +45.2000
 +0.6147  +45.1749
 +0.6996  +45.5897
 +0.2667  +45.6833
 -0.3000  +45.7167
 -0.4915  +45.7015
 -0.4356  +45.4609
 -0.3000  +45.4500
 -0.5531  +45.0791
 -0.4633  +44.9269
 -0.2864  +44.8180
 +0.2549  +44.8265
 +1.8540  +44.9263
 +2.1731  +44.8285
 +1.9501  +44.5995
 +2.1795  +44.5031
 +2.1986  +44.4527
 +2.4634  +44.4745
 +2.9368  +44.5339
 +3.1358  +44.7010
 +2.5528  +45.0006
 +1.8978  +45.2303
 +1.8080  +45.1870
 +2.7350  +45.5124
 +3.1256  +45.4030
 +3.3833  +45.7333
 +3.0811  +45.8314
 +3.7000  +45.6333
 +3.8167  +45.3833
 +4.2651  +45.5619
 +4.6447  +45.8780
 +4.6250  +45.9873
 +4.4186  +46.1931
 +4.4818  +46.3065
 +4.1150  +46.2239
 +3.4726  +46.2554
 +3.3625  +46.4435
 +3.0551  +46.5025
 +3.0519  +46.6760
 +3.0043  +46.7086
 +2.8419  +46.7275
 +3.2658  +46.8506
 +3.1590  +46.9896
 +3.2801  +47.0760
 +2.9833  +47.1167
 +2.8040  +47.0706
 +2.6167  +47.0333
 +2.4500  +47.1667
 +1.9500  +47.4833
 +2.1729  +47.6089
 +2.1167  +48.0000
 +2.2918  +48.2260
 +2.4225  +48.6022
 +2.2211  +48.7326
 +2.2886  +48.8939
 +2.2049  +48.9711
 +2.2423  +49.1405
 +2.3707  +49.1308
 +2.8602  +48.9411
 +3.2015  +48.9020
 +3.3679  +49.0020
 +3.4773  +48.8420
 +3.8630  +49.1751
 +3.5723  +49.4758
 +3.5555  +49.5296
 +3.7435  +49.7002
 +3.8400  +49.7130
 +3.6425  +50.0733
 +3.5809  +50.1984
 +3.4624  +50.1535
 +3.1667  +50.3173
 +3.0530  +50.3793
 +3.0622  +50.5222
 +2.9500  +50.7500
 +2.4247  +50.5185
 +2.2546  +50.5394
 +2.2635  +50.3972
 +2.4286  +50.2952
 +2.6363  +50.3736
 +2.6868  +50.0809
 +2.9814  +50.0858
 +2.9566  +49.8966
 +3.1671  +49.8566
 +3.0480  +49.5883
 +3.1346  +49.5252
 +3.2963  +49.4017
 +2.8774  +49.4378
 +2.6487  +49.6990
 +1.8536  +49.5492
 +1.6673  +49.5821
 +1.5903  +49.3829
 +1.6167  +49.3167
 +1.6876  +49.1769
 +1.7544  +49.1956
 +1.4362  +49.1176
 +0.9667  +49.2500
 +0.6348  +49.5310
 +0.4577  +49.4855
 +0.3684  +49.5561
 +0.8528  +49.5995
 +1.4520  +49.8067
 +1.6343  +49.9372
 +1.5253  +50.0414
 +1.7728  +49.8162
 +1.7738  +50.5546
 +1.8313  +50.8933
 +2.2177  +50.9965
 +3.4433  +51.2461
 +3.5667  +51.1833
 +3.8167  +51.0667
 +4.0167  +51.0000
 +3.7167  +50.8667
 +3.6833  +50.7333
 +3.8000  +50.6167
 +3.9627  +50.2643
 +4.3274  +50.1511
 +4.7050  +50.0046
 +5.1667  +50.0000
 +5.3833  +50.3000
 +5.2333  +50.3833
 +5.4436  +50.6022
 +5.6833  +50.5667
 +5.8833  +50.5333
 +5.4667  +50.8500
 +5.2333  +50.9500
 +5.3500  +51.1000
 +4.9500  +51.1000
 +4.8000  +51.1333
 +4.8167  +51.0333
 +4.9000  +50.9333
 +4.6000  +50.8167
 +4.5833  +50.8333
 +4.4500  +50.8667
 +4.5333  +51.0667
 +4.5167  +51.2000
 +4.3833  +51.1667
 +4.3978  +51.3602
 +4.1817  +51.4171
