# longitude latitude
 +40.0486  +60.0544
 +56.4147  +64.8992
 +54.0933  +58.9375
 +48.9668  +58.0338
 +51.5419  +60.3344
 +42.1600  +61.0800
 +56.2983  +58.2189
 +58.6283  +57.6886
 +60.7653  +58.8726
 +61.1744  +57.9397
 +71.7678  +40.4772
 +76.1519  +39.7061
 +81.0758  +43.1228
 +86.5683  +42.0586
 +82.3801  +50.0746
 +102.7750  +46.2639
 +115.7703  +33.8772
 +119.5672  +35.5794
 +130.7352  +32.8587
 +130.7189  +32.8136
 +129.1386  +35.7494
 +135.6319  +34.6205
 +135.7833  +34.6333
 +137.7311  -35.0440
 +139.7055  +36.0576
 +139.7956  +35.7936
 +140.0333  +35.4800
 +140.3116  +35.3097
 +138.7833  +34.6667
 +138.9425  -35.0029
 +135.5489  +34.4965
 +138.2000  +34.6667
 +135.0391  +35.1603
 +133.9350  +34.6617
 +128.4081  +36.9750
 +134.0000  +46.2200
 +130.8500  +45.8000
 +138.7667  +47.2333
 +117.9377  +50.9252
 +145.4000  -36.3833
 +144.1500  -35.7333
 +146.9188  -36.1454
 +150.2823  -34.4916
 +150.9833  -33.3833
 +176.8242  -39.6744
 +175.3000  -38.0500
 +175.4500  -37.8667
 +176.1333  -37.7167
 +151.6098  -32.9749
 +173.5057  -35.3932
 +147.2500  -33.5333
 +149.9667  -36.3500
 +142.4578  +44.3506
 +140.1167  +37.6833
 +139.5833  +36.3667
 +139.0897  +35.6717
 +139.8500  +35.7500
 +139.6297  +35.8559
 +139.2236  +35.3711
 +136.9667  +35.0500
 +139.0000  +36.5000
 +126.9000  +34.5500
 +126.2978  +34.4667
 +117.0453  +24.2819
 +103.0230  +21.3860
 +91.3500  +29.6667
 +90.1667  +23.9833
 +86.4500  +22.5167
 +84.8833  +26.0833
 +87.8487  +24.2243
 +83.9667  +21.4500
 +82.0438  +17.2444
 +80.2781  +13.0819
 +80.1333  +12.9500
 +80.2408  +13.0700
 +80.0500  +15.3500
 +79.8757  +7.1643
 +79.9159  +6.8545
 +80.1667  +7.4833
 +79.9003  +7.2180
 +80.4500  +5.9667
 +78.9406  +9.8228
 +80.4167  +7.4833
 +75.5667  +11.9667
 +75.8689  +11.1780
 +75.5167  +18.0167
 +73.3667  +18.6167
 +72.8000  +19.1833
 +70.3000  +21.1597
 +70.0333  +21.8833
 +57.4833  -20.3000
 +57.5802  -20.0184
 +63.4083  -19.6944
 +55.2746  +25.2219
 +35.5630  +32.7138
 +35.3934  +32.5602
 +31.2667  +31.0000
 +34.7296  +31.6625
 +35.0658  +32.1858
 +35.0208  +32.5635
 +30.1292  +31.1397
 +30.8418  +29.3099
 +28.2671  -25.8259
 +27.9000  -26.0333
 +28.4145  -26.2047
 +28.1500  +38.2000
 +27.1667  +38.1333
 +29.4944  +40.8861
 +28.9684  +41.0318
 +27.9467  +39.6817
 +24.7500  +41.5000
 +24.1000  +42.1833
 +26.8000  +44.5333
 +26.8333  +43.5667
 +26.9011  +40.8900
 +23.3167  +42.6333
 +24.7333  +42.3500
 +24.8667  +43.4667
 +23.5000  +43.5167
 +26.1833  +42.1167
 +32.8953  +40.0320
 +28.3030  -26.2220
 +23.9650  +38.2025
 +18.1616  -33.3444
 +6.5946  +5.8618
 +3.9000  +7.8000
 +7.5833  +10.8000
 +14.6833  -13.7833
 +27.1500  -24.9333
 +28.1167  -25.8000
 +30.8864  -29.9657
 +30.8558  -30.0963
 +27.2329  -31.7031
 +31.0001  -29.8348
 +35.1667  +31.8833
 +35.8667  -1.0833
 +36.8167  -1.2833
 +37.6500  -0.3333
 +47.1627  +23.9915
 +37.0167  -0.1667
 +28.2703  -26.0579
 +38.9333  +15.3333
 +35.6178  +33.9808
 +35.7167  +34.1167
 +35.7019  +36.9737
 +36.1333  +36.0167
 +34.6252  +38.7459
 +30.2011  +40.8486
 +25.0833  +45.0500
 +19.9500  +48.1500
 +14.2167  +48.2667
 +11.2333  +47.8833
 +11.3667  +47.1667
 +10.6667  +47.0833
 +10.6136  +47.9300
 +8.9167  +47.8167
 +8.0167  +47.7500
 +8.5877  +47.2485
 +8.5575  +47.6811
 +10.3000  +49.5167
 +10.8167  +49.7667
 +10.3500  +49.5833
 +10.5667  +49.5667
 +11.4333  +48.6000
 +11.9333  +49.0333
 +12.8167  +49.0833
 +12.0667  +49.6333
 +12.3500  +49.4333
 +13.7500  +48.4833
 +13.9000  +48.2333
 +15.1167  +48.3333
 +15.3167  +48.4833
 +15.4667  +48.2000
 +15.4500  +48.8000
 +13.2167  +47.9167
 +12.7000  +47.6167
 +11.6667  +46.7667
 +11.2500  +46.9167
 +11.4833  +45.7000
 +11.6833  +46.4333
 +12.5000  +45.6833
 +7.3853  +43.7520
 +7.4333  +45.0500
 +9.0333  +44.8167
 +9.3833  +44.8833
 +11.8333  +44.7167
 +15.4467  +46.3878
 +15.8833  +46.9667
 +15.7333  +46.3833
 +15.5642  +47.0232
 +15.4667  +47.2833
 +13.8714  +46.9258
 +13.0073  +46.1571
 +13.0506  +45.9061
 +12.3810  +46.1410
 +12.4833  +46.6000
 +12.7314  +46.8472
 +14.7333  +47.1500
 +14.8500  +46.7667
 +11.8667  +44.3500
 +13.7636  +45.1100
 +13.6255  +43.4920
 +13.2500  +42.7000
 +11.8078  +43.3669
 +11.6000  +43.2833
 +9.8167  +45.2000
 +9.7023  +44.4469
 +11.2576  +44.5454
 +11.2923  +42.5980
 +11.0833  +42.8833
 +11.4500  +43.6833
 +10.6833  +47.5333
 +9.1833  +48.8333
 +4.8000  +51.1333
 +3.5809  +50.1984
 +3.9627  +50.2643
 +6.2793  +47.6957
 +5.1667  +50.0000
 +6.5212  +47.3099
 +7.3014  +48.2854
 +7.0811  +47.3890
 +6.4534  +47.6223
 +0.9667  +49.2500
 -2.8167  +53.3667
 -3.4500  +53.2667
 -4.2833  +53.0333
 -7.8000  +53.7333
 -6.1667  +54.9833
 -2.8833  +56.4500
 -3.0333  +56.1667
 -2.4273  +56.7481
 -0.8167  +54.0000
 -3.3333  +55.9167
 -2.5167  +53.7167
 +5.3457  +52.0334
 +11.6833  +57.9833
 +14.8167  +55.1667
 +13.8000  +58.2333
 +12.0340  +55.9444
 +16.3013  +52.0073
 +19.5508  +51.8839
 +19.9728  +52.0264
 +20.4639  +52.2666
 +19.8808  +53.8390
 +18.9008  +53.6846
 +19.4178  +54.2713
 +22.9727  +53.9081
 +23.3167  +54.5833
 +24.4833  +55.6333
 +24.4417  +55.7083
 +23.3500  +61.4667
 +23.0500  +62.1167
 +24.3769  +58.7153
 +28.4654  +56.2955
 +37.9380  +54.9212
 +38.3994  +54.7481
 +47.8711  +56.6369
 +46.0892  +52.8589
 +42.8333  +55.9000
 +54.9207  +57.0538
 +50.4818  +53.0145
 +76.1804  +43.1482
 +75.4533  +43.5581
 +73.8786  +54.6570
 +117.1000  +60.2333
 +102.9104  +53.4357
 +112.6675  +37.7447
 +114.3958  +35.7111
 +110.0664  +34.5653
 +115.8333  +36.6667
 +115.8175  +38.8700
 +116.9833  +35.3000
 +117.8333  -34.5167
 +120.0469  -33.5830
 +121.2931  +30.2489
 +117.5325  +37.6517
 +117.1399  +51.5910
 +115.5167  +52.3500
 +87.6005  +43.8010
 +78.9667  +44.5500
 +73.0102  +33.5941
 +58.3833  +37.9500
 +44.3825  +40.4861
 +46.5113  +38.8056
 +46.1253  +38.1736
 +44.9667  +39.5000
 +41.5667  +38.0333
 +45.1958  +34.7294
 +46.5877  +35.8849
 +44.4858  +42.1242
 +45.7556  +43.3021
 +45.7764  +43.4281
 +45.0947  +41.4547
 +38.9167  +38.5500
 +36.7219  +41.1989
 +40.1110  +40.7874
 +29.4711  +46.8306
 +22.9333  +47.4167
 +18.7831  +45.4556
 +18.1265  +40.0514
 +18.2500  +40.2667
 +20.5933  +41.2406
 +22.6653  +41.4053
 +20.4878  +44.7858
 +26.7352  +47.1238
 +25.8411  +47.3849
 +26.3667  +47.1667
 +22.6895  +50.1419
 +20.9078  +51.6693
 +20.4806  +51.9394
 +18.3974  +52.5111
 +21.7995  +53.1442
 +19.7420  +54.0905
 +16.5833  +53.7167
 +17.4983  +52.7445
 +17.3833  +52.4833
 +17.9485  +52.0478
 +17.7066  +51.8581
 +14.9667  +51.9333
 +13.6167  +52.3667
 +14.0167  +53.7167
 +13.2833  +53.6167
 +14.4117  +53.3627
 +9.7535  +52.0189
 +9.2708  +50.7518
 +11.0667  +45.6833
 +11.4667  +45.3500
 +9.6377  +46.9902
 +9.0500  +47.1167
 +8.2335  +46.8993
 +9.7500  +47.9833
 +10.3000  +48.6500
 +10.2500  +47.8667
 +11.4167  +49.2000
 +11.2500  +45.7333
 +10.8500  +44.6000
 +10.7632  +44.4515
 +8.8167  +44.4333
 +6.8167  +44.9833
 +6.2350  +43.1371
 +5.5112  +43.8584
 +4.2651  +45.5619
 +6.1167  +45.0333
 +5.2870  +44.9986
 +4.7039  +44.9220
 +3.8167  +45.3833
 +5.2153  +45.7570
 +6.5602  +45.4709
 +6.1053  +45.7083
 +6.1018  +46.1839
 +6.0103  +46.1442
 +4.9453  +46.8756
 +5.2162  +46.7831
 +4.4818  +46.3065
 +4.4186  +46.1931
 +5.3776  +46.0807
 +6.0058  +46.1545
 +3.2801  +47.0760
 +1.6301  +46.6225
 +0.0833  +48.3500
 +0.2961  +47.4257
 +0.9093  +46.3225
 -0.2864  +44.8180
 +0.2072  +42.4645
 -0.0423  +41.7159
 +0.7544  +43.0162
 +1.5350  +42.8770
 -2.7443  +40.8482
 -7.6528  +38.1713
 -5.8459  +36.1369
 -7.5667  +43.0000
 -7.4402  +41.5881
 -7.2590  +42.4830
 -8.3833  +42.1167
 -8.7500  +42.8667
 -8.6167  +42.2000
 -5.8643  +43.5787
 -5.5735  +43.2599
 -3.2500  +43.1167
 -1.6716  +42.7177
 -6.3194  +42.9393
 -0.9500  +42.8333
 -3.0257  +42.7754
 -1.7500  +43.0833
 -0.7533  +42.7565
 -0.8114  +41.0331
 +0.2039  +42.3204
 -2.2667  +42.6167
 -7.0159  +42.8829
 -8.3089  +41.3821
 -7.9983  +41.0970
 -7.9500  +42.3167
 -8.7364  +41.3135
 -8.3491  +41.0522
 -8.3207  +40.8004
 -4.9180  +39.9629
 -5.6341  +37.0795
 -4.3500  +34.9100
 -16.3333  +28.5333
 -5.4500  +35.2833
 -17.8667  +28.5667
 -58.7618  -34.5096
 -58.5167  -34.6500
 -58.5661  -34.5999
 -55.9000  -34.7000
 -60.6833  -33.1000
 -71.2272  -30.2008
 -64.6781  +32.3817
 -51.8167  -30.8500
 -54.6667  -30.9833
 -5.6000  +50.1833
 -8.2211  +53.2108
 -6.7000  +61.4000
 -2.8833  +56.5833
 -8.7833  +52.1667
 -8.8933  +52.9394
 -4.1178  +51.7536
 -0.3500  +53.2333
 +5.7380  +53.1576
 +10.5749  +52.9043
 +16.2079  +52.2632
 +19.2613  +53.0535
 +22.2206  +52.1678
 +22.5730  +51.7058
 +23.7297  +53.1686
 +27.3917  +53.8397
 +26.7074  +53.5092
 +39.8334  +54.7897
 +59.2106  +53.8769
 +63.5960  +54.6780
 +86.1931  +56.9647
 +83.7333  +54.9667
 +88.4050  +56.5144
 +85.2000  +51.3167
 +91.4333  +52.8667
 +93.6215  +55.8529
 +116.5000  +51.8667
 +104.1867  +52.8976
 +124.2317  +41.6353
 +128.9972  +42.5397
 +127.0710  +37.3310
 +127.6411  +37.3042
 +127.2167  +36.9167
 +127.1046  +37.6020
 +128.2123  +35.7473
 +126.9306  +34.3836
 +126.7419  +37.5839
 +130.6206  +32.5024
 +121.5389  +24.9600
 +121.2000  +23.1167
 +116.2747  +23.6206
 +115.1504  +23.2332
 +114.5618  +23.4274
 +113.7486  +28.9689
 +107.5064  +28.6297
 +106.8908  +31.0666
 +105.6664  +29.7658
 +110.8632  +26.3441
 +112.5398  +25.2325
 +113.2025  +23.1024
 +120.5500  +14.9833
 +120.5421  +15.0716
 +120.8104  +14.8443
 +120.8839  +14.3389
 +121.0708  +14.5158
 +121.1110  +14.6379
 +121.0896  +16.2838
 +122.3994  -28.6253
 +128.0333  +26.6167
 +131.2908  +31.3850
 +130.6000  +33.2000
 +132.7167  +33.2833
 +134.2899  +35.3863
 +137.1333  +35.3167
 +137.7667  -34.5167
 +133.3833  +34.5667
 +130.4667  +32.5667
 +132.7661  +33.8417
 +133.7483  +34.5547
 +129.0086  +35.5589
 +127.5892  +34.9753
 +127.4394  +35.3156
 +119.8392  +29.2183
